line_id,paragraphID,sentence ID,topic,prompt,sentence
51,206,2,muscles,How do muscles work?,A muscle fiber gets a signal from its nerve.
51,206,3,muscles,How do muscles work?,Proteins and chemicals release energy to either contract the muscle or relax it.
51,206,4,muscles,How do muscles work?,When the muscles contracts the bones connected to he muscle are pulled closer together.
51,206,5,muscles,How do muscles work?,When the muscle relaxes the bones move farther apart.
52,207,1,muscles,How do muscles work?,Electrical signals in the brain travel through nerves to muscles.
52,207,2,muscles,How do muscles work?,Two types of proteins exist in filaments in the muscles.
52,207,3,muscles,How do muscles work?,The filaments move when the brain instructs them to.
52,207,4,muscles,How do muscles work?,The motion of the filaments cause the muscle to shorten and contract.
52,207,5,muscles,How do muscles work?,Opposing pairs of muscles exist in order to provide the necessary range of motion.
53,211,1,rain,How does rain occur?,Water droplets in clouds collide.
53,211,2,rain,How does rain occur?,Become bigger drops.
53,211,3,rain,How does rain occur?,Ice particles also grow in clouds.
53,211,4,rain,How does rain occur?,Drops and ice particles get heavier.
53,211,5,rain,How does rain occur?,Drops fall to the ground.
53,211,6,rain,How does rain occur?,Ice particles fall from the clouds.
53,211,7,rain,How does rain occur?,Ice particles fall through warmer air and melt.
53,211,8,rain,How does rain occur?,Ice reaches the ground as rain drops.
54,212,1,rain,How does rain occur?,Water evaporates because of the sun.
54,212,2,rain,How does rain occur?,Water vapor rises into the air as it evaporates.
54,212,3,rain,How does rain occur?,Water vapor forms clouds as it mixes with dust and impurities.
54,212,4,rain,How does rain occur?,Clouds become heavier and larger over time.
54,212,5,rain,How does rain occur?,Clouds eventually become too heavy to stay in the sky.
54,212,6,rain,How does rain occur?,Some water vapor exits clouds as rain.
55,214,1,seed dispersal,How do animals help plants disburse seeds?,Animals pull a fruit off a plant or pick a fruit up from the ground.
55,214,2,seed dispersal,How do animals help plants disburse seeds?,Animals eat the fruit.
55,214,3,seed dispersal,How do animals help plants disburse seeds?,Animals drop some seeds onto the ground.
55,214,4,seed dispersal,How do animals help plants disburse seeds?,Animals eat some seeds.
55,214,5,seed dispersal,How do animals help plants disburse seeds?,The seeds are in the animal's waste.
55,214,6,seed dispersal,How do animals help plants disburse seeds?,The waste goes onto the ground.
55,214,7,seed dispersal,How do animals help plants disburse seeds?,There are seeds on the ground in different areas away from the plant.
56,221,1,cloud,How are clouds formed?,Warm air rises.
56,221,2,cloud,How are clouds formed?,Then it expandes and cools.
56,221,3,cloud,How are clouds formed?,Some of the vapor condenses onto tiny pieces of dust that are floating in the air.
56,221,4,cloud,How are clouds formed?,Forms a tiny droplet around each dust particle.
56,221,5,cloud,How are clouds formed?,Billions of these droplets come together they become a visible cloud.
57,222,1,cloud,How are clouds formed?,Air rises.
57,222,2,cloud,How are clouds formed?,Rising air cools.
57,222,3,cloud,How are clouds formed?,Water vapor forms.
57,222,4,cloud,How are clouds formed?,Water vapor condenses.
57,222,5,cloud,How are clouds formed?,Clouds form.
58,225,1,sewing machine,How does a battery-operated sewing machine work?,Electricity from the battery makes the machine needle move.
58,225,2,sewing machine,How does a battery-operated sewing machine work?,A needle with thread goes down from the machine.
58,225,3,sewing machine,How does a battery-operated sewing machine work?,Goes through a piece of cloth.
58,225,4,sewing machine,How does a battery-operated sewing machine work?,A hook rotates underneath.
58,225,5,sewing machine,How does a battery-operated sewing machine work?,The hook captures the thread.
58,225,6,sewing machine,How does a battery-operated sewing machine work?,The hook loops the thread around another thread.
58,225,7,sewing machine,How does a battery-operated sewing machine work?,Two threads interlock around the fabric.
59,229,1,dam,How do dams help stop flooding?,A dam is built in an area prone to flooding.
59,229,2,dam,How do dams help stop flooding?,A large amount of rain occurs.
59,229,3,dam,How do dams help stop flooding?,The water builds up behind the dam.
59,229,4,dam,How do dams help stop flooding?,The dam opens its floodgates when it starts to get full.
59,229,5,dam,How do dams help stop flooding?,The water flows into a river below the dam.
59,229,6,dam,How do dams help stop flooding?,The dam closes its gates.
59,229,7,dam,How do dams help stop flooding?,The dam will occasionally open its gates again to gradually release more water.
59,229,8,dam,How do dams help stop flooding?,Eventually all of the floodwater will be slowly released into the river without causing any flood damage.
60,232,1,echolocation,How does echolocation work?,Bats and other animals produce a high-pitched tone.
60,232,2,echolocation,How does echolocation work?,"The sound travels in waves, as sound does."
60,232,3,echolocation,How does echolocation work?,"The sound ""bounces"" off of a nearby object."
60,232,4,echolocation,How does echolocation work?,The sound wave returns to the bat.
60,232,5,echolocation,How does echolocation work?,The bat hears the echoed sound.
60,232,6,echolocation,How does echolocation work?,"Folds in the bat's ear and adaptations in the bat's brain enable it to determine the size, shape, and position of the other object via the properties of the returned sound waves."
60,232,7,echolocation,How does echolocation work?,Other animals use echolocation in generally similar ways.
61,249,1,weathering; chemical,What happens during chemical weathering?,Chemical reactions break down the bonds holding the rocks together.
61,249,2,weathering; chemical,What happens during chemical weathering?,The rocks fall apart.
61,249,3,weathering; chemical,What happens during chemical weathering?,They form smaller and smaller pieces.
61,249,4,weathering; chemical,What happens during chemical weathering?,Oxidation takes place when oxygen combines with other elements in rocks.
61,249,5,weathering; chemical,What happens during chemical weathering?,They form new types of rocks.
61,249,6,weathering; chemical,What happens during chemical weathering?,The new substance is softer.
61,249,7,weathering; chemical,What happens during chemical weathering?,Carbonation takes place when carbon dioxide reactions with certain types of rocks.
61,249,8,weathering; chemical,What happens during chemical weathering?,A solution is formed that can easily be carried away by water.
62,251,1,tree rings,How do rings form inside the trunk of a tree?,The growing season starts.
62,251,2,tree rings,How do rings form inside the trunk of a tree?,Bark grows on a tree.
62,251,3,tree rings,How do rings form inside the trunk of a tree?,The inside of the tree grows.
62,251,4,tree rings,How do rings form inside the trunk of a tree?,The bark is pushed out around the tree trunk.
62,251,5,tree rings,How do rings form inside the trunk of a tree?,The bark leaves a ring.
62,251,6,tree rings,How do rings form inside the trunk of a tree?,The growing season slows down and ends.
63,252,1,tree rings,How do rings form inside the trunk of a tree?,The inner portion of the ring is formed during rapid spring growth.
63,252,2,tree rings,How do rings form inside the trunk of a tree?,The tree's growth slows as the seasons change.
63,252,3,tree rings,How do rings form inside the trunk of a tree?,The ring's outer growth is more dense.
63,252,4,tree rings,How do rings form inside the trunk of a tree?,The growth of the tree pushes out the bark of the tree.
63,252,5,tree rings,How do rings form inside the trunk of a tree?,The tree stops growing quickly in the winter.
63,252,6,tree rings,How do rings form inside the trunk of a tree?,"This seasonal ""pause"" in growth results in distinct rings in certain tree types."
64,253,1,seed dispersal,How do plants use animals to help disburse their seeds?,"Plants make the seeds smell good, be attractive looking, and taste good."
64,253,2,seed dispersal,How do plants use animals to help disburse their seeds?,Animals are attracted to the seeds on the plants.
64,253,3,seed dispersal,How do plants use animals to help disburse their seeds?,The animals eat the seeds.
64,253,4,seed dispersal,How do plants use animals to help disburse their seeds?,The animals go far away from the plants.
64,253,5,seed dispersal,How do plants use animals to help disburse their seeds?,The animals defecate the seeds or drop them off their fur.
64,253,6,seed dispersal,How do plants use animals to help disburse their seeds?,The seeds grow in the new place.
65,254,1,seed dispersal,How do plants use animals to help disburse their seeds?,Plants produce seedlings.
65,254,2,seed dispersal,How do plants use animals to help disburse their seeds?,The animal passes by the plant.
65,254,3,seed dispersal,How do plants use animals to help disburse their seeds?,Eats from the plant or brushes the plant with the animal's fur.
65,254,4,seed dispersal,How do plants use animals to help disburse their seeds?,The seeds are eaten by the animal or become attached to the fur.
65,254,5,seed dispersal,How do plants use animals to help disburse their seeds?,The seed is digested by the animal and excreted into a new area.
65,254,6,seed dispersal,How do plants use animals to help disburse their seeds?,The seeds attached to the animal's fur fall off into a new area.
66,256,1,breathing,Describe the process of breathing.,You breathe in through your nose or mouth.
66,256,2,breathing,Describe the process of breathing.,The air travels through your windpipe.
66,256,3,breathing,Describe the process of breathing.,Into your lungs.
66,256,4,breathing,Describe the process of breathing.,Inside your lungs are tiny air sacs.
66,256,5,breathing,Describe the process of breathing.,The air sacs transfer the oxygen into your blood.
66,256,6,breathing,Describe the process of breathing.,The oxygen travels through your blood stream.
66,256,7,breathing,Describe the process of breathing.,The carbon dioxide from your blood stream is transferred to your air sacs.
